water_district,wdid,admin_number,admin_date
1,0105246,38501.00000,1955-05-31
1,0105246,31196.00000,1935-05-31
1,0105247,31865.00000,1937-03-30
1,0105247,14154.00000,1888-10-01
1,0105248,37985.00000,1953-12-31
1,0105248,11979.00000,1882-10-18
1,0105249,37954.00000,1953-11-30
1,0105249,11979.00000,1882-10-18
1,0105250,31531.00000,1936-04-30
1,0105250,11979.00000,1882-10-18
1,0105251,31216.00000,1935-06-20
1,0105251,14154.00000,1888-10-01
1,0105252,31216.00000,1935-06-20
1,0105252,14154.00000,1888-10-01
1,0105253,22887.00000,1912-08-30
1,0105253,37162.00000,1951-09-30
1,0105254,41420.00000,1963-05-28
1,0105254,14154.00000,1888-10-01
1,0105255,38439.00000,1955-03-30
1,0105255,14154.00000,1888-10-01
1,0105256,38368.00000,1955-01-18
1,0105256,14154.00000,1888-10-01
1,0105257,34504.00000,1944-06-20
1,0105257,14154.00000,1888-10-01
1,0105259,30851.00000,1934-06-20
1,0105259,11979.00000,1882-10-18
1,0105260,33029.00000,1940-06-06
1,0105260,11979.00000,1882-10-18
1,0105261,31195.00000,1935-05-30
1,0105261,11979.00000,1882-10-18
1,0105262,39580.00000,1958-05-14
1,0105262,14154.00000,1888-10-01
1,0105263,31947.00000,1937-06-20
1,0105263,14154.00000,1888-10-01
1,0105264,33043.00000,1940-06-20
1,0105264,14154.00000,1888-10-01
1,0105265,35578.00000,1947-05-30
1,0105265,14154.00000,1888-10-01
1,0105267,38156.00000,1954-06-20
1,0105267,14154.00000,1888-10-01
1,0105268,38841.00000,1956-05-05
1,0105268,14154.00000,1888-10-01
1,0105269,38592.00000,1955-08-30
1,0105269,14154.00000,1888-10-01
1,0105275,32281.00000,1938-05-20
1,0105275,14154.00000,1888-10-01
1,0105277,43616.00000,1969-06-01
1,0105277,42520.00000,1966-06-01
1,0105279,44925.31776,1972-12-31
1,0105279,44925.42733,1972-12-31
1,0105279,12470.00000,1884-02-21
1,0105280,39094.00000,1957-01-13
1,0105280,14154.00000,1888-10-01
1,0105281,36319.00000,1949-06-09
1,0105281,14154.00000,1888-10-01
1,0105282,38437.00000,1955-03-28
1,0105282,14154.00000,1888-10-01
1,0105283,38480.00000,1955-05-10
1,0105283,14154.00000,1888-10-01
1,0105284,21183.00000,1907-12-31
1,0105284,21914.00000,1909-12-31
1,0105285,38477.00000,1955-05-07
1,0105285,11979.00000,1882-10-18
1,0105286,34483.00000,1944-05-30
1,0105286,14154.00000,1888-10-01
1,0105287,39019.00000,1956-10-30
1,0105287,14154.00000,1888-10-01
1,0105288,39019.00000,1956-10-30
1,0105288,14154.00000,1888-10-01
1,0105289,38166.00000,1954-06-30
1,0105289,14154.00000,1888-10-01
1,0105290,41993.00000,1964-12-21
1,0105290,14154.00000,1888-10-01
1,0105291,30496.00000,1933-06-30
1,0105291,11979.00000,1882-10-18
1,0105292,38166.00000,1954-06-30
1,0105292,11979.00000,1882-10-18
1,0105293,33053.00000,1940-06-30
1,0105293,11979.00000,1882-10-18
1,0105294,37466.00000,1952-07-30
1,0105294,14154.00000,1888-10-01
1,0105295,18687.00000,1901-03-01
1,0105295,37041.00000,1951-06-01
1,0105296,38889.00000,1956-06-22
1,0105296,14154.00000,1888-10-01
1,0105297,38500.00000,1955-05-30
1,0105297,14154.00000,1888-10-01
1,0105298,35793.00000,1947-12-31
1,0105298,27758.00000,1925-12-31
1,0105300,18687.00000,1901-03-01
1,0105300,29371.00000,1930-06-01
1,0105301,18687.00000,1901-03-01
1,0105301,35946.00000,1948-06-01
1,0105302,18687.00000,1901-03-01
1,0105302,34485.00000,1944-06-01
1,0105303,18687.00000,1901-03-01
1,0105303,34118.00000,1943-05-31
1,0105306,37131.00000,1951-08-30
1,0105306,14154.00000,1888-10-01
1,0105307,34818.00000,1945-04-30
1,0105307,14154.00000,1888-10-01
1,0105308,38734.00000,1956-01-19
1,0105308,14154.00000,1888-10-01
1,0105309,37831.00000,1953-07-30
1,0105309,11979.00000,1882-10-18
1,0105310,42174.00000,1965-06-20
1,0105310,11979.00000,1882-10-18
1,0105311,38293.00000,1954-11-04
1,0105311,14154.00000,1888-10-01
1,0105312,38434.00000,1955-03-25
1,0105312,14154.00000,1888-10-01
1,0105313,38514.00000,1955-06-13
1,0105313,14154.00000,1888-10-01
1,0105314,37095.00000,1951-07-25
1,0105314,14154.00000,1888-10-01
1,0105315,33783.00000,1942-06-30
1,0105315,14154.00000,1888-10-01
1,0105316,14154.00000,1888-10-01
1,0105316,39252.00000,1957-06-20
1,0105317,39252.00000,1957-06-20
1,0105317,14154.00000,1888-10-01
1,0105318,38196.00000,1954-07-30
1,0105318,14154.00000,1888-10-01
1,0105319,38201.00000,1954-08-04
1,0105319,14154.00000,1888-10-01
1,0105320,30759.00000,1934-03-20
1,0105320,11979.00000,1882-10-18
1,0105321,14154.00000,1888-10-01
1,0105321,30851.00000,1934-06-20
1,0105322,31622.00000,1936-07-30
1,0105322,14154.00000,1888-10-01
1,0105323,38135.00000,1954-05-30
1,0105323,11979.00000,1882-10-18
1,0105325,38485.00000,1955-05-15
1,0105325,14154.00000,1888-10-01
1,0105326,35932.00000,1948-05-18
1,0105326,14154.00000,1888-10-01
1,0105327,31957.00000,1937-06-30
1,0105327,14154.00000,1888-10-01
1,0105328,14154.00000,1888-10-01
1,0105328,34848.00000,1945-05-30
1,0105329,38831.00000,1956-04-25
1,0105329,14154.00000,1888-10-01
1,0105330,39538.00000,1958-04-02
1,0105330,14154.00000,1888-10-01
1,0105331,30833.00000,1934-06-02
1,0105331,14154.00000,1888-10-01
1,0105332,31947.00000,1937-06-20
1,0105332,11979.00000,1882-10-18
1,0105337,38380.00000,1955-01-30
1,0105337,14154.00000,1888-10-01
1,0105339,37428.00000,1952-06-22
1,0105339,14154.00000,1888-10-01
1,0105341,38430.00000,1955-03-21
1,0105341,14154.00000,1888-10-01
1,0105342,31216.00000,1935-06-20
1,0105342,14154.00000,1888-10-01
1,0105343,38156.00000,1954-06-20
1,0105343,11979.00000,1882-10-18
1,0105345,37060.00000,1951-06-20
1,0105345,14154.00000,1888-10-01
1,0105346,38521.00000,1955-06-20
1,0105346,14154.00000,1888-10-01
1,0105347,33022.00000,1940-05-30
1,0105347,14154.00000,1888-10-01
1,0105347,38521.00000,1955-06-20
1,0105348,41515.00000,1963-08-31
1,0105348,8188.00000,1872-06-01
1,0105348,13249.00000,1886-04-10
1,0105349,38319.00000,1954-11-30
1,0105349,11979.00000,1882-10-18
1,0105350,37833.00000,1953-08-01
1,0105350,11979.00000,1882-10-18
1,0105364,38166.00000,1954-06-30
1,0105364,11979.00000,1882-10-18
1,0105367,38478.00000,1955-05-08
1,0105367,14154.00000,1888-10-01
1,0105368,38439.00000,1955-03-30
1,0105368,14154.00000,1888-10-01
1,0105369,35944.00000,1948-05-30
1,0105369,11979.00000,1882-10-18
1,0105370,31582.00000,1936-06-20
1,0105370,14154.00000,1888-10-01
1,0105371,32487.00000,1938-12-12
1,0105371,35884.00000,1948-03-31
1,0105372,33135.00000,1940-09-20
1,0105372,11979.00000,1882-10-18
1,0105375,34869.00000,1945-06-20
1,0105375,14154.00000,1888-10-01
1,0105376,38897.00000,1956-06-30
1,0105376,14154.00000,1888-10-01
1,0105377,33022.00000,1940-05-30
1,0105377,14154.00000,1888-10-01
1,0105378,31674.00000,1936-09-20
1,0105378,14154.00000,1888-10-01
1,0105379,31216.00000,1935-06-20
1,0105379,14154.00000,1888-10-01
1,0105380,38850.00000,1956-05-14
1,0105380,14154.00000,1888-10-01
1,0105381,38592.00000,1955-08-30
1,0105381,14154.00000,1888-10-01
1,0105382,38592.00000,1955-08-30
1,0105382,14154.00000,1888-10-01
1,0105383,41422.00000,1963-05-30
1,0105383,14154.00000,1888-10-01
1,0105384,41879.00000,1964-08-29
1,0105384,14154.00000,1888-10-01
1,0105385,38248.00000,1954-09-20
1,0105385,14154.00000,1888-10-01
1,0105386,41904.00000,1964-09-23
1,0105386,14154.00000,1888-10-01
1,0105387,34787.00000,1945-03-30
1,0105387,14154.00000,1888-10-01
1,0105388,38153.00000,1954-06-17
1,0105388,14154.00000,1888-10-01
1,0105389,38589.00000,1955-08-27
1,0105389,11979.00000,1882-10-18
1,0105392,42116.00000,1965-04-23
1,0105392,35945.00000,1948-05-31
1,0105393,33135.00000,1940-09-20
1,0105393,14154.00000,1888-10-01
1,0105394,37009.00000,1951-04-30
1,0105394,14154.00000,1888-10-01
1,0105395,30862.00000,1934-07-01
1,0105395,11979.00000,1882-10-18
1,0105398,18687.00000,1901-03-01
1,0105398,42093.00000,1965-03-31
1,0105400,30486.00000,1933-06-20
1,0105400,11979.00000,1882-10-18
1,0105431,32677.00000,1939-06-20
1,0105431,11979.00000,1882-10-18
1,0105436,38196.00000,1954-07-30
1,0105436,6685.00000,1868-04-20
1,0105436,13985.00000,1888-04-15
1,0105436,11859.00000,1882-06-20
1,0105436,7075.00000,1869-05-15
1,0105441,38887.00000,1956-06-20
1,0105441,11979.00000,1882-10-18
1,0105474,38500.00000,1955-05-30
1,0105474,14154.00000,1888-10-01
1,0105475,38897.00000,1956-06-30
1,0105475,14154.00000,1888-10-01
1,0105476,35540.00000,1947-04-22
1,0105476,14154.00000,1888-10-01
1,0105478,41464.00000,1963-07-11
1,0105478,55939.00000,2003-02-26
1,0105479,19009.00000,1902-01-17
1,0105479,22460.00000,1911-06-30
1,0105498,38197.00000,1954-07-31
1,0105498,56283.00000,2004-02-05
1,0105504,43575.00000,1969-04-21
1,0105504,6685.00000,1868-04-20
1,0105504,13985.00000,1888-04-15
1,0105504,11859.00000,1882-06-20
1,0105504,7075.00000,1869-05-15
1,0105619,41027.00000,1962-04-30
1,0105619,11979.00000,1882-10-18
1,0105620,33045.00000,1940-06-22
1,0105620,14154.00000,1888-10-01
1,0105621,38509.00000,1955-06-08
1,0105621,14154.00000,1888-10-01
1,0105629,39191.00000,1957-04-20
1,0105629,12516.00000,1884-04-07
1,0105629,14185.00000,1888-11-01
1,0105693,34971.00000,1945-09-30
1,0105693,14154.00000,1888-10-01
1,0105696,34422.00000,1944-03-30
1,0105696,14154.00000,1888-10-01
1,0105722,31927.00000,1937-05-31
1,0105722,32231.00000,1938-03-31
1,0105723,32992.00000,1940-04-30
1,0105723,32962.00000,1940-03-31
1,0105724,35671.00000,1947-08-31
1,0105724,35518.00000,1947-03-31
1,0105733,41431.00000,1963-06-08
1,0105733,14154.00000,1888-10-01
1,0105734,41431.00000,1963-06-08
1,0105734,14154.00000,1888-10-01
1,0105744,38471.00000,1955-05-01
1,0105744,6685.00000,1868-04-20
1,0105744,13985.00000,1888-04-15
1,0105744,11859.00000,1882-06-20
1,0105744,7075.00000,1869-05-15
1,0105769,42114.00000,1965-04-21
1,0105769,6685.00000,1868-04-20
1,0105769,13985.00000,1888-04-15
1,0105769,11859.00000,1882-06-20
1,0105769,7075.00000,1869-05-15
1,0105770,38563.00000,1955-08-01
1,0105770,6685.00000,1868-04-20
1,0105770,13985.00000,1888-04-15
1,0105770,11859.00000,1882-06-20
1,0105770,7075.00000,1869-05-15
1,0105771,35975.00000,1948-06-30
1,0105771,6685.00000,1868-04-20
1,0105771,13985.00000,1888-04-15
1,0105771,11859.00000,1882-06-20
1,0105771,7075.00000,1869-05-15
1,0105772,38044.00000,1954-02-28
1,0105772,6685.00000,1868-04-20
1,0105772,13985.00000,1888-04-15
1,0105772,11859.00000,1882-06-20
1,0105772,7075.00000,1869-05-15
1,0105773,41484.00000,1963-07-31
1,0105773,6685.00000,1868-04-20
1,0105773,13985.00000,1888-04-15
1,0105773,11859.00000,1882-06-20
1,0105773,7075.00000,1869-05-15
1,0105787,37832.00000,1953-07-31
1,0105787,6685.00000,1868-04-20
1,0105787,13985.00000,1888-04-15
1,0105787,11859.00000,1882-06-20
1,0105787,7075.00000,1869-05-15
1,0105788,38197.00000,1954-07-31
1,0105788,6685.00000,1868-04-20
1,0105788,13985.00000,1888-04-15
1,0105788,11859.00000,1882-06-20
1,0105788,7075.00000,1869-05-15
1,0105789,38154.00000,1954-06-18
1,0105789,6685.00000,1868-04-20
1,0105789,13985.00000,1888-04-15
1,0105789,11859.00000,1882-06-20
1,0105789,7075.00000,1869-05-15
1,0105790,39446.00000,1957-12-31
1,0105790,6685.00000,1868-04-20
1,0105790,13985.00000,1888-04-15
1,0105790,11859.00000,1882-06-20
1,0105790,7075.00000,1869-05-15
1,0105792,34454.00000,1944-05-01
1,0105792,6685.00000,1868-04-20
1,0105792,13985.00000,1888-04-15
1,0105792,11859.00000,1882-06-20
1,0105792,7075.00000,1869-05-15
1,0105794,36249.00000,1949-03-31
1,0105794,31927.00000,1937-05-31
1,0105794,37863.00000,1953-08-31
1,0105797,31927.00000,1937-05-31
1,0105797,36249.00000,1949-03-31
1,0105797,37863.00000,1953-08-31
1,0105798,36249.00000,1949-03-31
1,0105798,37863.00000,1953-08-31
1,0105798,31927.00000,1937-05-31
1,0105799,37863.00000,1953-08-31
1,0105799,36249.00000,1949-03-31
1,0105799,31927.00000,1937-05-31
1,0105816,36736.00000,1950-07-31
1,0105816,30680.00000,1933-12-31
1,0105818,36675.00000,1950-05-31
1,0105818,60355.00000,2015-03-31
1,0105818,37040.00000,1951-05-31
1,0105818,40267.00000,1960-03-31
1,0105818,38898.00000,1956-07-01
1,0105818,38532.00000,1955-07-01
1,0105818,37311.00000,1952-02-26
1,0105819,37040.00000,1951-05-31
1,0105819,60355.00000,2015-03-31
1,0105819,37311.00000,1952-02-26
1,0105819,38532.00000,1955-07-01
1,0105819,38898.00000,1956-07-01
1,0105819,40267.00000,1960-03-31
1,0105820,38507.00000,1955-06-06
1,0105820,14154.00000,1888-10-01
1,0105827,38365.00000,1955-01-15
1,0105827,14154.00000,1888-10-01
1,0105829,38417.00000,1955-03-08
1,0105829,14154.00000,1888-10-01
1,0105841,38166.00000,1954-06-30
1,0105841,6685.00000,1868-04-20
1,0105841,13985.00000,1888-04-15
1,0105841,11859.00000,1882-06-20
1,0105841,7075.00000,1869-05-15
1,0105848,30862.00000,1934-07-01
1,0105848,43099.00000,1968-01-01
1,0105876,31410.00000,1935-12-31
1,0105876,6685.00000,1868-04-20
1,0105876,13985.00000,1888-04-15
1,0105876,11859.00000,1882-06-20
1,0105876,7075.00000,1869-05-15
1,0105915,11979.00000,1882-10-18
1,0105915,49673.38099,1985-12-31
1,0105925,31135.00000,1935-03-31
1,0105925,12516.00000,1884-04-07
1,0105925,14185.00000,1888-11-01
1,0105926,42079.00000,1965-03-17
1,0105926,12516.00000,1884-04-07
1,0105926,14185.00000,1888-11-01
1,0105926,55969.00000,2003-03-28
1,0105949,42037.00000,1965-02-03
1,0105949,36633.00000,1950-04-19
1,0105974,38424.00000,1955-03-15
1,0105974,6685.00000,1868-04-20
1,0105974,13985.00000,1888-04-15
1,0105974,11859.00000,1882-06-20
1,0105974,7075.00000,1869-05-15
1,0105976,39258.00000,1957-06-26
1,0105976,11979.00000,1882-10-18
1,0105981,32040.00000,1937-09-21
1,0105981,12470.00000,1884-02-21
1,0105985,32506.00000,1938-12-31
1,0105985,12470.00000,1884-02-21
1,0105991,38475.00000,1955-05-05
1,0105991,6685.00000,1868-04-20
1,0105991,13985.00000,1888-04-15
1,0105991,11859.00000,1882-06-20
1,0105991,7075.00000,1869-05-15
1,0105992,38207.00000,1954-08-10
1,0105992,6685.00000,1868-04-20
1,0105992,13985.00000,1888-04-15
1,0105992,11859.00000,1882-06-20
1,0105992,7075.00000,1869-05-15
1,0106005,39552.00000,1958-04-16
1,0106005,6685.00000,1868-04-20
1,0106005,13985.00000,1888-04-15
1,0106005,11859.00000,1882-06-20
1,0106005,7075.00000,1869-05-15
1,0106024,38420.00000,1955-03-11
1,0106024,14154.00000,1888-10-01
1,0106025,38106.00000,1954-05-01
1,0106025,14154.00000,1888-10-01
1,0106047,32596.00000,1939-03-31
1,0106047,14154.00000,1888-10-01
1,0106048,32231.00000,1938-03-31
1,0106048,14154.00000,1888-10-01
1,0106049,32292.00000,1938-05-31
1,0106049,14154.00000,1888-10-01
1,0106050,38455.00000,1955-04-15
1,0106050,38136.00000,1954-05-31
1,0106051,38078.00000,1954-04-03
1,0106051,14154.00000,1888-10-01
1,0106053,31501.00000,1936-03-31
1,0106053,14154.00000,1888-10-01
1,0106054,32965.00000,1940-04-03
1,0106054,14154.00000,1888-10-01
1,0106055,38354.00000,1955-01-04
1,0106055,14154.00000,1888-10-01
1,0106056,38521.00000,1955-06-20
1,0106056,14154.00000,1888-10-01
1,0106100,38113.00000,1954-05-08
1,0106100,12516.00000,1884-04-07
1,0106100,14185.00000,1888-11-01
1,0106100,55969.00000,2003-03-28
1,0106103,41443.00000,1963-06-20
1,0106103,32962.00000,1940-03-31
1,0106103,38179.00000,1954-07-13
1,0106104,38179.00000,1954-07-13
1,0106104,32962.00000,1940-03-31
1,0106104,41443.00000,1963-06-20
1,0106105,32962.00000,1940-03-31
1,0106105,41443.00000,1963-06-20
1,0106109,9283.00000,1875-06-01
1,0106109,13468.00000,1886-11-15
1,0106109,45565.00000,1974-10-02
1,0106109,50036.00000,1986-12-29
1,0106110,9283.00000,1875-06-01
1,0106110,13468.00000,1886-11-15
1,0106110,45565.00000,1974-10-02
1,0106112,13468.00000,1886-11-15
1,0106112,9283.00000,1875-06-01
1,0106112,45565.00000,1974-10-02
1,0106130,38545.00000,1955-07-14
1,0106130,56575.00000,2004-11-23
1,0106151,33068.00000,1940-07-15
1,0106151,6685.00000,1868-04-20
1,0106151,13985.00000,1888-04-15
1,0106151,11859.00000,1882-06-20
1,0106151,7075.00000,1869-05-15
1,0106183,38156.00000,1954-06-20
1,0106183,11979.00000,1882-10-18
1,0106184,43500.00000,1969-02-05
1,0106184,46386.43578,1976-12-31
1,0106184,57878.00000,2008-06-18
1,0106189,14491.00000,1889-09-03
1,0106189,39171.00000,1957-03-31
1,0106203,34572.00000,1944-08-27
1,0106203,12516.00000,1884-04-07
1,0106203,14185.00000,1888-11-01
1,0106269,38471.00000,1955-05-01
1,0106269,6685.00000,1868-04-20
1,0106269,13985.00000,1888-04-15
1,0106269,11859.00000,1882-06-20
1,0106269,7075.00000,1869-05-15
1,0106269,56613.38471,2004-12-31
1,0106270,38045.00000,1954-03-01
1,0106270,6685.00000,1868-04-20
1,0106270,13985.00000,1888-04-15
1,0106270,11859.00000,1882-06-20
1,0106270,7075.00000,1869-05-15
1,0106280,38016.00000,1954-01-31
1,0106280,31563.00000,1936-06-01
1,0106316,31949.00000,1937-06-22
1,0106316,14154.00000,1888-10-01
1,0106316,31947.00000,1937-06-20
1,0106331,19009.00000,1902-01-17
1,0106331,27163.00000,1924-05-15
1,0106333,25372.00000,1919-06-20
1,0106333,37132.00000,1951-08-31
1,0106337,38684.00000,1955-11-30
1,0106337,56283.00000,2004-02-05
1,0106342,31501.00000,1936-03-31
1,0106342,31441.00000,1936-01-31
1,0106347,38654.00000,1955-10-31
1,0106347,56283.00000,2004-02-05
1,0106363,30851.00000,1934-06-20
1,0106363,55969.00000,2003-03-28
1,0106405,38546.00000,1955-07-15
1,0106405,6685.00000,1868-04-20
1,0106405,13985.00000,1888-04-15
1,0106405,11859.00000,1882-06-20
1,0106405,7075.00000,1869-05-15
1,0106408,30374.00000,1933-02-28
1,0106408,31288.00000,1935-08-31
1,0106417,20088.00000,1904-12-31
1,0106417,6685.00000,1868-04-20
1,0106417,13985.00000,1888-04-15
1,0106417,11859.00000,1882-06-20
1,0106417,7075.00000,1869-05-15
1,0106423,39257.00000,1957-06-25
1,0106423,32687.00000,1939-06-30
1,0106423,38807.00000,1956-04-01
1,0106423,38790.00000,1956-03-15
1,0106423,56613.52823,2004-12-31
1,0106424,32068.00000,1937-10-19
1,0106424,31715.00000,1936-10-31
1,0106445,13683.00000,1887-06-18
1,0106445,19009.00000,1902-01-17
1,0106445,37952.00000,1953-11-28
1,0106448,43983.00000,1970-06-03
1,0106448,6685.00000,1868-04-20
1,0106448,13985.00000,1888-04-15
1,0106448,11859.00000,1882-06-20
1,0106448,7075.00000,1869-05-15
1,0106458,39676.00000,1958-08-18
1,0106458,55882.39676,2002-12-31
1,0106459,35502.00000,1947-03-15
1,0106459,55882.35502,2002-12-31
1,0106461,36760.00000,1950-08-24
1,0106461,55882.35502,2002-12-31
1,0106503,38715.00000,1955-12-31
1,0106503,6685.00000,1868-04-20
1,0106503,13985.00000,1888-04-15
1,0106503,11859.00000,1882-06-20
1,0106503,7075.00000,1869-05-15
1,0106508,38486.00000,1955-05-16
1,0106508,56283.00000,2004-02-05
1,0106529,30861.00000,1934-06-30
1,0106529,11979.00000,1882-10-18
1,0106530,37108.00000,1951-08-07
1,0106530,11979.00000,1882-10-18
1,0106539,35214.00000,1946-05-31
1,0106539,12470.00000,1884-02-21
1,0106541,36948.00000,1951-02-28
1,0106541,12470.00000,1884-02-21
1,0106547,35965.00000,1948-06-20
1,0106547,55938.00000,2003-02-25
1,0106588,34788.00000,1945-03-31
1,0106588,27893.00000,1926-05-15
1,0106588,6685.00000,1868-04-20
1,0106588,13985.00000,1888-04-15
1,0106588,11859.00000,1882-06-20
1,0106588,7075.00000,1869-05-15
1,0106589,38258.00000,1954-09-30
1,0106589,6685.00000,1868-04-20
1,0106589,13985.00000,1888-04-15
1,0106589,11859.00000,1882-06-20
1,0106589,7075.00000,1869-05-15
1,0106591,41392.00000,1963-04-30
1,0106591,6685.00000,1868-04-20
1,0106591,13985.00000,1888-04-15
1,0106591,11859.00000,1882-06-20
1,0106591,7075.00000,1869-05-15
1,0106592,38420.00000,1955-03-11
1,0106592,6685.00000,1868-04-20
1,0106592,13985.00000,1888-04-15
1,0106592,11859.00000,1882-06-20
1,0106592,7075.00000,1869-05-15
1,0106593,41862.00000,1964-08-12
1,0106593,6685.00000,1868-04-20
1,0106593,13985.00000,1888-04-15
1,0106593,11859.00000,1882-06-20
1,0106593,7075.00000,1869-05-15
1,0106608,35945.00000,1948-05-31
1,0106608,14154.00000,1888-10-01
1,0106610,34941.00000,1945-08-31
1,0106610,14154.00000,1888-10-01
1,0106612,41515.00000,1963-08-31
1,0106612,14154.00000,1888-10-01
1,0106613,42093.00000,1965-03-31
1,0106613,14154.00000,1888-10-01
1,0106630,39713.00000,1958-09-24
1,0106630,41948.00000,1964-11-06
1,0106650,30831.00000,1934-05-31
1,0106650,28609.00000,1928-04-30
1,0106669,50677.00000,1988-09-30
1,0106669,20819.00000,1907-01-01
1,0106671,43258.00000,1968-06-08
1,0106671,38959.00000,1956-08-31
1,0106671,30346.00000,1933-01-31
1,0106693,36735.00000,1950-07-30
1,0106693,11979.00000,1882-10-18
1,0106698,38085.00000,1954-04-10
1,0106698,35912.00000,1948-04-28
1,0106698,38119.00000,1954-05-14
1,0106741,36645.00000,1950-05-01
1,0106741,7396.00000,1870-04-01
1,0106747,36633.00000,1950-04-19
1,0106747,36767.00000,1950-08-31
1,0106752,38228.00000,1954-08-31
1,0106752,6685.00000,1868-04-20
1,0106752,13985.00000,1888-04-15
1,0106752,11859.00000,1882-06-20
1,0106752,7075.00000,1869-05-15
1,0106753,38211.00000,1954-08-14
1,0106753,6685.00000,1868-04-20
1,0106753,13985.00000,1888-04-15
1,0106753,11859.00000,1882-06-20
1,0106753,7075.00000,1869-05-15
1,0106756,40267.00000,1960-03-31
1,0106756,37040.00000,1951-05-31
1,0106756,37311.00000,1952-02-26
1,0106756,38532.00000,1955-07-01
1,0106756,38898.00000,1956-07-01
1,0106756,60355.00000,2015-03-31
1,0106769,39446.00000,1957-12-31
1,0106769,58439.56340,2009-12-31
1,0106776,30770.00000,1934-03-31
1,0106776,12516.00000,1884-04-07
1,0106776,14185.00000,1888-11-01
1,0106776,61049.00000,2017-02-22
1,0106777,40654.00000,1961-04-22
1,0106777,12516.00000,1884-04-07
1,0106777,14185.00000,1888-11-01
1,0106777,60265.00000,2014-12-31
1,0106777,61049.00000,2017-02-22
